edu_level;age;nuts3;year;prop;;
Vocational_edu;Y20-24;CZ07;2015;57.9;;
Vocational_edu;Y20-24;CZ07;2016;57.1;;
Vocational_edu;Y20-24;CZ07;2017;57.8;;
Vocational_edu;Y20-24;CZ07;2018;58.2;;
Vocational_edu;Y20-24;CZ07;2019;60.9;;
Vocational_edu;Y20-24;CZ07;2020;61.1;;
Vocational_edu;Y20-24;CZ07;2021;38.9;;
Vocational_edu;Y20-24;CZ07;2022;56.3;;
Vocational_edu;Y20-24;CZ08;2014;58.3;;
Vocational_edu;Y20-24;CZ08;2015;55.9;;
Vocational_edu;Y20-24;CZ08;2016;54.8;;
Vocational_edu;Y20-24;CZ08;2017;53.6;;
Vocational_edu;Y20-24;CZ08;2018;55.5;;
Vocational_edu;Y20-24;CZ08;2019;54.8;;
Vocational_edu;Y20-24;CZ08;2020;48.4;;
Vocational_edu;Y20-24;CZ08;2021;39.8;;
Vocational_edu;Y20-24;CZ08;2022;61.1;;
Vocational_edu;Y20-24;DE;2014;36.3;;
Vocational_edu;Y20-24;DE;2015;35.2;;
Vocational_edu;Y20-24;DE;2016;33.9;;
Vocational_edu;Y20-24;DE;2017;32.5;;
Vocational_edu;Y20-24;DE;2018;31.5;;
Vocational_edu;Y20-24;DE;2019;30.9;;
Vocational_edu;Y20-24;DE;2020;30.3;;
Vocational_edu;Y20-24;DE;2021;29.8;;
Vocational_edu;Y20-24;DE;2022;29.2;;
Vocational_edu;Y20-24;DE1;2014;35.0;;
Vocational_edu;Y20-24;DE1;2015;34.4;;
Vocational_edu;Y20-24;DE1;2016;35.2;;
Vocational_edu;Y20-24;DE1;2017;33.6;;
Vocational_edu;Y20-24;DE1;2018;33.1;;
Vocational_edu;Y20-24;DE1;2019;30.3;;
Vocational_edu;Y20-24;DE1;2020;30.2;;
Vocational_edu;Y20-24;DE1;2021;31.1;;
Vocational_edu;Y20-24;DE1;2022;29.1;;
Vocational_edu;Y20-24;DE11;2014;37.5;;
Vocational_edu;Y20-24;DE11;2015;36.4;;
Vocational_edu;Y20-24;DE11;2016;37.7;;
Vocational_edu;Y20-24;DE11;2017;35.9;;
Vocational_edu;Y20-24;DE11;2018;36.0;;
Vocational_edu;Y20-24;DE11;2019;31.2;;
Vocational_edu;Y20-24;DE11;2020;32.5;;
Vocational_edu;Y20-24;DE11;2021;34.1;;
Vocational_edu;Y20-24;DE11;2022;28.5;;
Vocational_edu;Y20-24;DE12;2014;29.4;;
Vocational_edu;Y20-24;DE12;2015;29.2;;
Vocational_edu;Y20-24;DE12;2016;31.5;;
Vocational_edu;Y20-24;DE12;2017;29.7;;
Vocational_edu;Y20-24;DE12;2018;28.5;;
Vocational_edu;Y20-24;DE12;2019;26.2;;
Vocational_edu;Y20-24;DE12;2020;27.0;;
Vocational_edu;Y20-24;DE12;2021;28.9;;
Vocational_edu;Y20-24;DE12;2022;29.2;;
Vocational_edu;Y20-24;DE13;2014;35.0;;
Vocational_edu;Y20-24;DE13;2015;34.5;;
Vocational_edu;Y20-24;DE13;2016;34.0;;
Vocational_edu;Y20-24;DE13;2017;32.8;;
Vocational_edu;Y20-24;DE13;2018;32.5;;
Vocational_edu;Y20-24;DE13;2019;32.5;;
Vocational_edu;Y20-24;DE13;2020;31.8;;
Vocational_edu;Y20-24;DE13;2021;30.4;;
Vocational_edu;Y20-24;DE13;2022;28.8;;
Vocational_edu;Y20-24;DE14;2014;39.5;;
Vocational_edu;Y20-24;DE14;2015;38.1;;
Vocational_edu;Y20-24;DE14;2016;36.9;;
Vocational_edu;Y20-24;DE14;2017;35.8;;
Vocational_edu;Y20-24;DE14;2018;35.5;;
Vocational_edu;Y20-24;DE14;2019;32.6;;
Vocational_edu;Y20-24;DE14;2020;29.1;;
Vocational_edu;Y20-24;DE14;2021;29.4;;
Vocational_edu;Y20-24;DE14;2022;30.4;;
Vocational_edu;Y20-24;DE2;2014;46.5;;
Vocational_edu;Y20-24;DE2;2015;45.9;;
Vocational_edu;Y20-24;DE2;2016;44.7;;
Vocational_edu;Y20-24;DE2;2017;42.6;;
Vocational_edu;Y20-24;DE2;2018;41.7;;
Vocational_edu;Y20-24;DE2;2019;41.1;;
Vocational_edu;Y20-24;DE2;2020;35.8;;
Vocational_edu;Y20-24;DE2;2021;37.8;;
Vocational_edu;Y20-24;DE2;2022;37.7;;
Vocational_edu;Y20-24;DE21;2014;42.5;;
Vocational_edu;Y20-24;DE21;2015;42.6;;
Vocational_edu;Y20-24;DE21;2016;40.7;;
Vocational_edu;Y20-24;DE21;2017;39.4;;
Vocational_edu;Y20-24;DE21;2018;38.5;;
Vocational_edu;Y20-24;DE21;2019;38.3;;
Vocational_edu;Y20-24;DE21;2020;30.3;;
Vocational_edu;Y20-24;DE21;2021;32.5;;
Vocational_edu;Y20-24;DE21;2022;36.2;;
Vocational_edu;Y20-24;DE22;2014;51.2;;
Vocational_edu;Y20-24;DE22;2015;48.8;;
Vocational_edu;Y20-24;DE22;2016;51.1;;
Vocational_edu;Y20-24;DE22;2017;53.8;;
Vocational_edu;Y20-24;DE22;2018;53.3;;
Vocational_edu;Y20-24;DE22;2019;52.0;;
Vocational_edu;Y20-24;DE22;2020;48.3;;
Vocational_edu;Y20-24;DE22;2021;52.6;;
Vocational_edu;Y20-24;DE22;2022;45.0;;
Vocational_edu;Y20-24;DE23;2014;48.2;;
Vocational_edu;Y20-24;DE23;2015;50.2;;
Vocational_edu;Y20-24;DE23;2016;48.5;;
Vocational_edu;Y20-24;DE23;2017;44.0;;
Vocational_edu;Y20-24;DE23;2018;46.3;;
Vocational_edu;Y20-24;DE23;2019;43.9;;
Vocational_edu;Y20-24;DE23;2020;43.6;;
Vocational_edu;Y20-24;DE23;2021;49.9;;
Vocational_edu;Y20-24;DE23;2022;39.8;;
Vocational_edu;Y20-24;DE24;2014;46.1;;
Vocational_edu;Y20-24;DE24;2015;43.8;;
Vocational_edu;Y20-24;DE24;2016;46.2;;
Vocational_edu;Y20-24;DE24;2017;38.3;;
Vocational_edu;Y20-24;DE24;2018;43.5;;
Vocational_edu;Y20-24;DE24;2019;43.4;;
Vocational_edu;Y20-24;DE24;2020;;;
Vocational_edu;Y20-24;DE24;2021;32.4;;
Vocational_edu;Y20-24;DE24;2022;33.5;;
Vocational_edu;Y20-24;DE25;2014;44.1;;
Vocational_edu;Y20-24;DE25;2015;43.9;;
Vocational_edu;Y20-24;DE25;2016;42.2;;
Vocational_edu;Y20-24;DE25;2017;39.8;;
Vocational_edu;Y20-24;DE25;2018;38.3;;
Vocational_edu;Y20-24;DE25;2019;36.1;;
Vocational_edu;Y20-24;DE25;2020;;;
Vocational_edu;Y20-24;DE25;2021;32.5;;
Vocational_edu;Y20-24;DE25;2022;33.8;;
Vocational_edu;Y20-24;DE26;2014;49.1;;
Vocational_edu;Y20-24;DE26;2015;46.8;;
Vocational_edu;Y20-24;DE26;2016;43.7;;
Vocational_edu;Y20-24;DE26;2017;42.5;;
Vocational_edu;Y20-24;DE26;2018;38.6;;
Vocational_edu;Y20-24;DE26;2019;37.8;;
Vocational_edu;Y20-24;DE26;2020;;;
Vocational_edu;Y20-24;DE26;2021;32.0;;
Vocational_edu;Y20-24;DE26;2022;35.1;;
Vocational_edu;Y20-24;DE27;2014;51.4;;
Vocational_edu;Y20-24;DE27;2015;51.2;;
Vocational_edu;Y20-24;DE27;2016;49.8;;
Vocational_edu;Y20-24;DE27;2017;46.4;;
Vocational_edu;Y20-24;DE27;2018;42.6;;
Vocational_edu;Y20-24;DE27;2019;44.0;;
Vocational_edu;Y20-24;DE27;2020;37.9;;
Vocational_edu;Y20-24;DE27;2021;42.9;;
Vocational_edu;Y20-24;DE27;2022;43.9;;
Vocational_edu;Y20-24;DE3;2014;24.7;;
Vocational_edu;Y20-24;DE3;2015;21.4;;
Vocational_edu;Y20-24;DE3;2016;18.9;;
Vocational_edu;Y20-24;DE3;2017;19.3;;
Vocational_edu;Y20-24;DE3;2018;16.3;;
Vocational_edu;Y20-24;DE3;2019;18.1;;
Vocational_edu;Y20-24;DE3;2020;21.1;;
Vocational_edu;Y20-24;DE3;2021;13.0;;
Vocational_edu;Y20-24;DE3;2022;16.4;;
Vocational_edu;Y20-24;DE30;2014;24.7;;
Vocational_edu;Y20-24;DE30;2015;21.4;;
Vocational_edu;Y20-24;DE30;2016;18.9;;
Vocational_edu;Y20-24;DE30;2017;19.3;;
Vocational_edu;Y20-24;DE30;2018;16.3;;
Vocational_edu;Y20-24;DE30;2019;18.1;;
Vocational_edu;Y20-24;DE30;2020;21.1;;
Vocational_edu;Y20-24;DE30;2021;13.0;;
Vocational_edu;Y20-24;DE30;2022;16.4;;
Vocational_edu;Y20-24;DE4;2014;41.8;;
Vocational_edu;Y20-24;DE4;2015;36.6;;
Vocational_edu;Y20-24;DE4;2016;36.8;;
Vocational_edu;Y20-24;DE4;2017;34.3;;
Vocational_edu;Y20-24;DE4;2018;30.0;;
Vocational_edu;Y20-24;DE4;2019;30.1;;
Vocational_edu;Y20-24;DE4;2020;35.2;;
Vocational_edu;Y20-24;DE4;2021;32.3;;
Vocational_edu;Y20-24;DE4;2022;29.6;;
Vocational_edu;Y20-24;DE40;2014;41.8;;
Vocational_edu;Y20-24;DE40;2015;36.6;;
Vocational_edu;Y20-24;DE40;2016;36.8;;
Vocational_edu;Y20-24;DE40;2017;34.3;;
Vocational_edu;Y20-24;DE40;2018;30.0;;
Vocational_edu;Y20-24;DE40;2019;30.1;;
Vocational_edu;Y20-24;DE40;2020;35.2;;
Vocational_edu;Y20-24;DE40;2021;32.3;;
Vocational_edu;Y20-24;DE40;2022;29.6;;
Vocational_edu;Y20-24;DE5;2014;19.7;;
Vocational_edu;Y20-24;DE5;2015;21.6;;
Vocational_edu;Y20-24;DE5;2016;26.9;;
Vocational_edu;Y20-24;DE5;2017;21.9;;
Vocational_edu;Y20-24;DE5;2018;20.3;;
Vocational_edu;Y20-24;DE5;2019;22.0;;
Vocational_edu;Y20-24;DE5;2020;;;
Vocational_edu;Y20-24;DE5;2021;;;
Vocational_edu;Y20-24;DE5;2022;;;
Vocational_edu;Y20-24;DE50;2014;19.7;;
Vocational_edu;Y20-24;DE50;2015;21.6;;
Vocational_edu;Y20-24;DE50;2016;26.9;;
Vocational_edu;Y20-24;DE50;2017;21.9;;
Vocational_edu;Y20-24;DE50;2018;20.3;;
Vocational_edu;Y20-24;DE50;2019;22.0;;
Vocational_edu;Y20-24;DE50;2020;;;
Vocational_edu;Y20-24;DE50;2021;;;
Vocational_edu;Y20-24;DE50;2022;;;
Vocational_edu;Y20-24;DE6;2014;28.3;;
Vocational_edu;Y20-24;DE6;2015;26.2;;
Vocational_edu;Y20-24;DE6;2016;20.1;;
Vocational_edu;Y20-24;DE6;2017;24.3;;
Vocational_edu;Y20-24;DE6;2018;21.8;;
Vocational_edu;Y20-24;DE6;2019;24.8;;
Vocational_edu;Y20-24;DE6;2020;;;
Vocational_edu;Y20-24;DE6;2021;25.5;;
Vocational_edu;Y20-24;DE6;2022;26.2;;
Vocational_edu;Y20-24;DE60;2014;28.3;;
Vocational_edu;Y20-24;DE60;2015;26.2;;
Vocational_edu;Y20-24;DE60;2016;20.1;;
Vocational_edu;Y20-24;DE60;2017;24.3;;
Vocational_edu;Y20-24;DE60;2018;21.8;;
Vocational_edu;Y20-24;DE60;2019;24.8;;
Vocational_edu;Y20-24;DE60;2020;;;
Vocational_edu;Y20-24;DE60;2021;25.5;;
Vocational_edu;Y20-24;DE60;2022;26.2;;
Vocational_edu;Y20-24;DE7;2014;30.3;;
Vocational_edu;Y20-24;DE7;2015;30.4;;
Vocational_edu;Y20-24;DE7;2016;28.7;;
Vocational_edu;Y20-24;DE7;2017;26.3;;
Vocational_edu;Y20-24;DE7;2018;27.4;;
Vocational_edu;Y20-24;DE7;2019;26.6;;
Vocational_edu;Y20-24;DE7;2020;26.4;;
Vocational_edu;Y20-24;DE7;2021;26.2;;
Vocational_edu;Y20-24;DE7;2022;25.2;;
Vocational_edu;Y20-24;DE71;2014;28.1;;
Vocational_edu;Y20-24;DE71;2015;27.7;;
Vocational_edu;Y20-24;DE71;2016;25.2;;
Vocational_edu;Y20-24;DE71;2017;24.3;;
Vocational_edu;Y20-24;DE71;2018;26.0;;
Vocational_edu;Y20-24;DE71;2019;24.6;;
Vocational_edu;Y20-24;DE71;2020;27.3;;
Vocational_edu;Y20-24;DE71;2021;26.1;;
Vocational_edu;Y20-24;DE71;2022;22.7;;
Vocational_edu;Y20-24;DE72;2014;32.2;;
Vocational_edu;Y20-24;DE72;2015;30.1;;
Vocational_edu;Y20-24;DE72;2016;30.0;;
Vocational_edu;Y20-24;DE72;2017;24.6;;
Vocational_edu;Y20-24;DE72;2018;24.3;;
Vocational_edu;Y20-24;DE72;2019;26.0;;
Vocational_edu;Y20-24;DE72;2020;;;
Vocational_edu;Y20-24;DE72;2021;23.2;;
Vocational_edu;Y20-24;DE72;2022;27.9;;
Vocational_edu;Y20-24;DE73;2014;34.9;;
Vocational_edu;Y20-24;DE73;2015;39.1;;
Vocational_edu;Y20-24;DE73;2016;38.5;;
Vocational_edu;Y20-24;DE73;2017;34.7;;
Vocational_edu;Y20-24;DE73;2018;35.7;;
Vocational_edu;Y20-24;DE73;2019;33.0;;
Vocational_edu;Y20-24;DE73;2020;;;
Vocational_edu;Y20-24;DE73;2021;30.1;;
Vocational_edu;Y20-24;DE73;2022;31.2;;
Vocational_edu;Y20-24;DE8;2014;46.3;;
Vocational_edu;Y20-24;DE8;2015;43.5;;
Vocational_edu;Y20-24;DE8;2016;36.5;;
Vocational_edu;Y20-24;DE8;2017;32.8;;
Vocational_edu;Y20-24;DE8;2018;33.7;;
Vocational_edu;Y20-24;DE8;2019;36.9;;
Vocational_edu;Y20-24;DE8;2020;41.4;;
Vocational_edu;Y20-24;DE8;2021;35.6;;
Vocational_edu;Y20-24;DE8;2022;36.3;;
Vocational_edu;Y20-24;DE80;2014;46.3;;
Vocational_edu;Y20-24;DE80;2015;43.5;;
Vocational_edu;Y20-24;DE80;2016;36.5;;
Vocational_edu;Y20-24;DE80;2017;32.8;;
Vocational_edu;Y20-24;DE80;2018;33.7;;
Vocational_edu;Y20-24;DE80;2019;36.9;;
Vocational_edu;Y20-24;DE80;2020;41.4;;
Vocational_edu;Y20-24;DE80;2021;35.6;;
Vocational_edu;Y20-24;DE80;2022;36.3;;
Vocational_edu;Y20-24;DE9;2014;37.7;;
Vocational_edu;Y20-24;DE9;2015;37.6;;
Vocational_edu;Y20-24;DE9;2016;35.0;;
Vocational_edu;Y20-24;DE9;2017;34.1;;
Vocational_edu;Y20-24;DE9;2018;33.6;;
Vocational_edu;Y20-24;DE9;2019;33.8;;
Vocational_edu;Y20-24;DE9;2020;33.8;;
Vocational_edu;Y20-24;DE9;2021;31.1;;
Vocational_edu;Y20-24;DE9;2022;28.6;;
Vocational_edu;Y20-24;DE91;2014;28.9;;
Vocational_edu;Y20-24;DE91;2015;31.1;;
Vocational_edu;Y20-24;DE91;2016;30.2;;
Vocational_edu;Y20-24;DE91;2017;25.9;;
Vocational_edu;Y20-24;DE91;2018;26.4;;
Vocational_edu;Y20-24;DE91;2019;27.5;;
Vocational_edu;Y20-24;DE91;2020;32.2;;
Vocational_edu;Y20-24;DE91;2021;29.2;;
Vocational_edu;Y20-24;DE91;2022;22.2;;
Vocational_edu;Y20-24;DE92;2014;33.6;;
Vocational_edu;Y20-24;DE92;2015;31.8;;
Vocational_edu;Y20-24;DE92;2016;27.4;;
Vocational_edu;Y20-24;DE92;2017;28.0;;
Vocational_edu;Y20-24;DE92;2018;27.9;;
Vocational_edu;Y20-24;DE92;2019;29.8;;
Vocational_edu;Y20-24;DE92;2020;32.0;;
Vocational_edu;Y20-24;DE92;2021;30.1;;
Vocational_edu;Y20-24;DE92;2022;25.3;;
Vocational_edu;Y20-24;DE93;2014;40.9;;
Vocational_edu;Y20-24;DE93;2015;41.2;;
Vocational_edu;Y20-24;DE93;2016;39.0;;
Vocational_edu;Y20-24;DE93;2017;39.1;;
Vocational_edu;Y20-24;DE93;2018;39.1;;
Vocational_edu;Y20-24;DE93;2019;34.7;;
Vocational_edu;Y20-24;DE93;2020;33.2;;
Vocational_edu;Y20-24;DE93;2021;28.7;;
Vocational_edu;Y20-24;DE93;2022;30.8;;
Vocational_edu;Y20-24;DE94;2014;45.4;;
Vocational_edu;Y20-24;DE94;2015;44.8;;
Vocational_edu;Y20-24;DE94;2016;42.2;;
Vocational_edu;Y20-24;DE94;2017;41.6;;
Vocational_edu;Y20-24;DE94;2018;40.2;;
Vocational_edu;Y20-24;DE94;2019;40.8;;
Vocational_edu;Y20-24;DE94;2020;36.4;;
Vocational_edu;Y20-24;DE94;2021;34.1;;
Vocational_edu;Y20-24;DE94;2022;34.6;;
Vocational_edu;Y20-24;DEA;2014;30.2;;
Vocational_edu;Y20-24;DEA;2015;30.0;;
Vocational_edu;Y20-24;DEA;2016;28.6;;
Vocational_edu;Y20-24;DEA;2017;27.9;;
Vocational_edu;Y20-24;DEA;2018;25.9;;
Vocational_edu;Y20-24;DEA;2019;26.4;;
Vocational_edu;Y20-24;DEA;2020;29.0;;
Vocational_edu;Y20-24;DEA;2021;25.9;;
Vocational_edu;Y20-24;DEA;2022;24.4;;
Vocational_edu;Y20-24;DEA1;2014;27.1;;
Vocational_edu;Y20-24;DEA1;2015;27.7;;
Vocational_edu;Y20-24;DEA1;2016;26.2;;
Vocational_edu;Y20-24;DEA1;2017;25.5;;
Vocational_edu;Y20-24;DEA1;2018;23.6;;
Vocational_edu;Y20-24;DEA1;2019;24.2;;
Vocational_edu;Y20-24;DEA1;2020;27.5;;
Vocational_edu;Y20-24;DEA1;2021;24.4;;
Vocational_edu;Y20-24;DEA1;2022;21.7;;
Vocational_edu;Y20-24;DEA2;2014;27.1;;
Vocational_edu;Y20-24;DEA2;2015;25.7;;
Vocational_edu;Y20-24;DEA2;2016;26.5;;
Vocational_edu;Y20-24;DEA2;2017;25.3;;
Vocational_edu;Y20-24;DEA2;2018;22.9;;
Vocational_edu;Y20-24;DEA2;2019;22.0;;
Vocational_edu;Y20-24;DEA2;2020;27.1;;
Vocational_edu;Y20-24;DEA2;2021;24.7;;
Vocational_edu;Y20-24;DEA2;2022;21.7;;
Vocational_edu;Y20-24;DEA3;2014;33.7;;
Vocational_edu;Y20-24;DEA3;2015;36.1;;
Vocational_edu;Y20-24;DEA3;2016;28.2;;
Vocational_edu;Y20-24;DEA3;2017;30.4;;
Vocational_edu;Y20-24;DEA3;2018;32.6;;
Vocational_edu;Y20-24;DEA3;2019;33.5;;
Vocational_edu;Y20-24;DEA3;2020;34.3;;
Vocational_edu;Y20-24;DEA3;2021;30.2;;
Vocational_edu;Y20-24;DEA3;2022;29.0;;
Vocational_edu;Y20-24;DEA4;2014;37.7;;
Vocational_edu;Y20-24;DEA4;2015;34.8;;
Vocational_edu;Y20-24;DEA4;2016;31.8;;
Vocational_edu;Y20-24;DEA4;2017;30.7;;
Vocational_edu;Y20-24;DEA4;2018;29.0;;
Vocational_edu;Y20-24;DEA4;2019;30.6;;
Vocational_edu;Y20-24;DEA4;2020;33.3;;
Vocational_edu;Y20-24;DEA4;2021;29.2;;
Vocational_edu;Y20-24;DEA4;2022;29.1;;
Vocational_edu;Y20-24;DEA5;2014;30.9;;
Vocational_edu;Y20-24;DEA5;2015;31.1;;
Vocational_edu;Y20-24;DEA5;2016;32.9;;
Vocational_edu;Y20-24;DEA5;2017;31.1;;
Vocational_edu;Y20-24;DEA5;2018;25.9;;
Vocational_edu;Y20-24;DEA5;2019;27.0;;
Vocational_edu;Y20-24;DEA5;2020;26.5;;
Vocational_edu;Y20-24;DEA5;2021;23.9;;
Vocational_edu;Y20-24;DEA5;2022;25.4;;
Vocational_edu;Y20-24;DEB;2014;36.5;;
Vocational_edu;Y20-24;DEB;2015;34.2;;
Vocational_edu;Y20-24;DEB;2016;35.3;;
Vocational_edu;Y20-24;DEB;2017;30.9;;
Vocational_edu;Y20-24;DEB;2018;33.0;;
Vocational_edu;Y20-24;DEB;2019;30.6;;
Vocational_edu;Y20-24;DEB;2020;27.0;;
Vocational_edu;Y20-24;DEB;2021;29.2;;
Vocational_edu;Y20-24;DEB;2022;31.2;;
Vocational_edu;Y20-24;DEB1;2014;41.8;;
Vocational_edu;Y20-24;DEB1;2015;38.9;;
Vocational_edu;Y20-24;DEB1;2016;40.3;;
Vocational_edu;Y20-24;DEB1;2017;37.0;;
Vocational_edu;Y20-24;DEB1;2018;35.7;;
Vocational_edu;Y20-24;DEB1;2019;34.8;;
Vocational_edu;Y20-24;DEB1;2020;;;
Vocational_edu;Y20-24;DEB1;2021;34.1;;
Vocational_edu;Y20-24;DEB1;2022;38.2;;
Vocational_edu;Y20-24;DEB2;2014;39.0;;
Vocational_edu;Y20-24;DEB2;2015;35.1;;
Vocational_edu;Y20-24;DEB2;2016;40.9;;
Vocational_edu;Y20-24;DEB2;2017;36.8;;
Vocational_edu;Y20-24;DEB2;2018;39.4;;
Vocational_edu;Y20-24;DEB2;2019;31.5;;
Vocational_edu;Y20-24;DEB2;2020;;;
Vocational_edu;Y20-24;DEB2;2021;;;
Vocational_edu;Y20-24;DEB2;2022;;;
Vocational_edu;Y20-24;DEB3;2014;32.3;;
Vocational_edu;Y20-24;DEB3;2015;30.8;;
Vocational_edu;Y20-24;DEB3;2016;30.4;;
Vocational_edu;Y20-24;DEB3;2017;25.4;;
Vocational_edu;Y20-24;DEB3;2018;29.4;;
Vocational_edu;Y20-24;DEB3;2019;27.7;;
Vocational_edu;Y20-24;DEB3;2020;26.5;;
Vocational_edu;Y20-24;DEB3;2021;27.2;;
Vocational_edu;Y20-24;DEB3;2022;25.7;;
Vocational_edu;Y20-24;DEC;2014;35.5;;
Vocational_edu;Y20-24;DEC;2015;34.4;;
Vocational_edu;Y20-24;DEC;2016;33.4;;
Vocational_edu;Y20-24;DEC;2017;29.5;;
Vocational_edu;Y20-24;DEC;2018;30.8;;
Vocational_edu;Y20-24;DEC;2019;30.0;;
Vocational_edu;Y20-24;DEC;2020;;;
Vocational_edu;Y20-24;DEC;2021;;;
Vocational_edu;Y20-24;DEC;2022;;;
Vocational_edu;Y20-24;DEC0;2014;35.5;;
Vocational_edu;Y20-24;DEC0;2015;34.4;;
Vocational_edu;Y20-24;DEC0;2016;33.4;;
Vocational_edu;Y20-24;DEC0;2017;29.5;;
Vocational_edu;Y20-24;DEC0;2018;30.8;;
Vocational_edu;Y20-24;DEC0;2019;30.0;;
Vocational_edu;Y20-24;DEC0;2020;;;
Vocational_edu;Y20-24;DEC0;2021;;;
Vocational_edu;Y20-24;DEC0;2022;;;
Vocational_edu;Y20-24;DED;2014;43.3;;
Vocational_edu;Y20-24;DED;2015;39.0;;
Vocational_edu;Y20-24;DED;2016;36.9;;
Vocational_edu;Y20-24;DED;2017;36.5;;
Vocational_edu;Y20-24;DED;2018;36.1;;
Vocational_edu;Y20-24;DED;2019;32.2;;
Vocational_edu;Y20-24;DED;2020;32.1;;
Vocational_edu;Y20-24;DED;2021;32.8;;
Vocational_edu;Y20-24;DED;2022;35.0;;
Vocational_edu;Y20-24;DED2;2014;39.5;;
Vocational_edu;Y20-24;DED2;2015;34.9;;
Vocational_edu;Y20-24;DED2;2016;34.7;;
Vocational_edu;Y20-24;DED2;2017;36.3;;
Vocational_edu;Y20-24;DED2;2018;34.8;;
Vocational_edu;Y20-24;DED2;2019;29.2;;
Vocational_edu;Y20-24;DED2;2020;;;
Vocational_edu;Y20-24;DED2;2021;29.0;;
Vocational_edu;Y20-24;DED2;2022;30.9;;
Vocational_edu;Y20-24;DED4;2014;49.5;;
Vocational_edu;Y20-24;DED4;2015;46.8;;
Vocational_edu;Y20-24;DED4;2016;48.2;;
Vocational_edu;Y20-24;DED4;2017;45.1;;
Vocational_edu;Y20-24;DED4;2018;45.9;;
Vocational_edu;Y20-24;DED4;2019;41.0;;
Vocational_edu;Y20-24;DED4;2020;;;
Vocational_edu;Y20-24;DED4;2021;44.2;;
Vocational_edu;Y20-24;DED4;2022;50.3;;
Vocational_edu;Y20-24;DED5;2014;42.1;;
Vocational_edu;Y20-24;DED5;2015;37.0;;
Vocational_edu;Y20-24;DED5;2016;28.7;;
Vocational_edu;Y20-24;DED5;2017;28.7;;
Vocational_edu;Y20-24;DED5;2018;29.0;;
Vocational_edu;Y20-24;DED5;2019;27.8;;
Vocational_edu;Y20-24;DED5;2020;;;
Vocational_edu;Y20-24;DED5;2021;26.7;;
Vocational_edu;Y20-24;DED5;2022;26.7;;
Vocational_edu;Y20-24;DEE;2014;47.6;;
Vocational_edu;Y20-24;DEE;2015;43.4;;
Vocational_edu;Y20-24;DEE;2016;40.1;;
Vocational_edu;Y20-24;DEE;2017;34.0;;
Vocational_edu;Y20-24;DEE;2018;37.0;;
Vocational_edu;Y20-24;DEE;2019;32.4;;
Vocational_edu;Y20-24;DEE;2020;;;
Vocational_edu;Y20-24;DEE;2021;30.0;;
Vocational_edu;Y20-24;DEE;2022;34.3;;
Vocational_edu;Y20-24;DEE0;2014;47.6;;
Vocational_edu;Y20-24;DEE0;2015;43.4;;
Vocational_edu;Y20-24;DEE0;2016;40.1;;
Vocational_edu;Y20-24;DEE0;2017;34.0;;
Vocational_edu;Y20-24;DEE0;2018;37.0;;
Vocational_edu;Y20-24;DEE0;2019;32.4;;
Vocational_edu;Y20-24;DEE0;2020;;;
Vocational_edu;Y20-24;DEE0;2021;30.0;;
Vocational_edu;Y20-24;DEE0;2022;34.3;;
Vocational_edu;Y20-24;DEF;2014;39.6;;
Vocational_edu;Y20-24;DEF;2015;41.4;;
Vocational_edu;Y20-24;DEF;2016;34.4;;
Vocational_edu;Y20-24;DEF;2017;36.4;;
Vocational_edu;Y20-24;DEF;2018;32.7;;
Vocational_edu;Y20-24;DEF;2019;33.6;;
Vocational_edu;Y20-24;DEF;2020;33.1;;
Vocational_edu;Y20-24;DEF;2021;33.4;;
Vocational_edu;Y20-24;DEF;2022;32.4;;
Vocational_edu;Y20-24;DEF0;2014;39.6;;
Vocational_edu;Y20-24;DEF0;2015;41.4;;
Vocational_edu;Y20-24;DEF0;2016;34.4;;
Vocational_edu;Y20-24;DEF0;2017;36.4;;
Vocational_edu;Y20-24;DEF0;2018;32.7;;
Vocational_edu;Y20-24;DEF0;2019;33.6;;
Vocational_edu;Y20-24;DEF0;2020;33.1;;
Vocational_edu;Y20-24;DEF0;2021;33.4;;
Vocational_edu;Y20-24;DEF0;2022;32.4;;
Vocational_edu;Y20-24;DEG;2014;41.2;;
Vocational_edu;Y20-24;DEG;2015;36.7;;
Vocational_edu;Y20-24;DEG;2016;39.7;;
Vocational_edu;Y20-24;DEG;2017;37.7;;
Vocational_edu;Y20-24;DEG;2018;34.5;;
Vocational_edu;Y20-24;DEG;2019;32.0;;
Vocational_edu;Y20-24;DEG;2020;;;
Vocational_edu;Y20-24;DEG;2021;33.9;;
Vocational_edu;Y20-24;DEG;2022;33.9;;
Vocational_edu;Y20-24;DEG0;2014;41.2;;
Vocational_edu;Y20-24;DEG0;2015;36.7;;
Vocational_edu;Y20-24;DEG0;2016;39.7;;
Vocational_edu;Y20-24;DEG0;2017;37.7;;
Vocational_edu;Y20-24;DEG0;2018;34.5;;
Vocational_edu;Y20-24;DEG0;2019;32.0;;
Vocational_edu;Y20-24;DEG0;2020;;;
Vocational_edu;Y20-24;DEG0;2021;33.9;;
Vocational_edu;Y20-24;DEG0;2022;33.9;;
Vocational_edu;Y20-24;DK;2014;15.0;;
Vocational_edu;Y20-24;DK;2015;13.7;;
Vocational_edu;Y20-24;DK;2016;12.5;;
Vocational_edu;Y20-24;DK;2017;11.3;;
Vocational_edu;Y20-24;DK;2018;11.3;;
